,HOF,SP,ASG,G,AB,AVG,OBP,SLG,R_Norm,DB_Norm,TP_Norm,HR_Norm,RBI_Norm,SB_Norm,CS_Norm,BB_Norm,SO_Norm,IBB_Norm,HBP_Norm,SH_Norm,SF_Norm,GIDP_Norm,DBTP_Norm,BBSB_Norm
106,0,15,0.47,2034,7455,287,349,462,0.1480885312,0.0426559356,0.009121395,0.0378269618,0.1530516432,0.014084507,0.0103286385,0.0956405097,0.1364185111,0.0130114017,0.0026827632,0.0022803488,0.0084507042,0.02481556,0.0517773307,0.1097250168
107,0,11,0,697,1605,226,311,364,0.1395638629,0.031152648,0.0049844237,0.0323987539,0.1090342679,0.0224299065,0.014953271,0.1146417445,0.2560747664,0.0099688474,0.0118380062,0.0074766355,0.0068535826,0.0267912773,0.0361370717,0.1370716511
108,0,11,0,916,2461,255,340,381,0.1385615603,0.0589191386,0.0056887444,0.0186915888,0.1056481105,0.0227549777,0.0097521333,0.1235270215,0.2316131654,0.0069077611,0.0101584722,0.0097521333,0.0085331166,0.0219422999,0.064607883,0.1462819992
109,0,11,0.09,1221,3895,262,323,412,0.1386392811,0.0449293967,0.0094993582,0.0287548139,0.1245186136,0.0115532734,0.0077021823,0.0901155327,0.1473684211,0.0051347882,0.0030808729,0.0079589217,0.0074454429,0.0192554557,0.0544287548,0.1016688062
110,0,15,0,1425,3650,271,371,367,0.1276712329,0.0424657534,0.0052054795,0.0142465753,0.1063013699,0.0123287671,0.0073972603,0.158630137,0.118630137,0.0087671233,0.0046575342,0.0065753425,0.0068493151,0.0210958904,0.0476712329,0.1709589041
111,0,12,0,1088,3108,264,336,420,0.1129343629,0.0614543115,0.0038610039,0.028957529,0.1463963964,0.0160875161,0.0128700129,0.1135778636,0.1447876448,0.0144787645,0.0016087516,0.0083655084,0.0122265122,0.0241312741,0.0653153153,0.1296653797
112,0,12,0.08,1186,3672,252,319,401,0.1206427015,0.0501089325,0.0108932462,0.0255991285,0.0994008715,0.0024509804,0.003540305,0.0977668845,0.1968954248,0.0119825708,0.0032679739,0.0103485839,0.0068082789,0.0201525054,0.0610021786,0.1002178649
113,1,21,0.62,2707,10349,305,369,487,0.1529616388,0.0642574162,0.013237994,0.0306309788,0.1541211711,0.0194221664,0.0093728863,0.1059039521,0.0877379457,0.0221277418,0.0031887139,0.00251232,0.0115953232,0.022707508,0.0774954102,0.1253261185
114,0,11,0.09,919,2272,247,310,313,0.107834507,0.0352112676,0.0048415493,0.0070422535,0.082306338,0.0044014085,0.0066021127,0.0902288732,0.1007922535,0.0044014085,0.0030809859,0.0176056338,0.005721831,0.0347711268,0.0400528169,0.0946302817
115,0,12,0,1366,4117,253,355,416,0.1459800826,0.0412922031,0.0104444984,0.0337624484,0.1231479232,0.0155453,0.0119018703,0.1610395919,0.19067282,0.0114160797,0.0012144766,0.0053436969,0.0072868594,0.0131163469,0.0517367015,0.1765848919
116,0,15,0.07,1846,6045,224,280,300,0.0909842845,0.0332506203,0.0062861869,0.0099255583,0.076261373,0.0049627792,0.005789909,0.0734491315,0.1397849462,0.0072787428,0.0066170389,0.011745244,0.0066170389,0.0267990074,0.0395368073,0.0784119107
117,0,10,0,1013,3202,248,338,399,0.13116802,0.0440349781,0.0018738289,0.034353529,0.144284822,0.0128044972,0.0056214866,0.1355402873,0.1464709557,0.019675203,0.0046845721,0.0046845721,0.0090568395,0.0218613367,0.045908807,0.1483447845
118,1,19,0.32,2616,10332,293,343,410,0.1558265583,0.0470383275,0.0136469222,0.0144212156,0.0871080139,0.0907859079,0.0297135114,0.0736546651,0.1674409601,0.0120015486,0.0047425474,0.0045489741,0.0044521874,0.0110336818,0.0606852497,0.164440573
119,0,15,0.13,1645,5974,269,315,403,0.1098091731,0.0485436893,0.005189153,0.0249414128,0.1379310345,0.0107130901,0.0093739538,0.0647807164,0.1682289923,0.010378306,0.0063608972,0.0020087044,0.0108804821,0.0272849012,0.0537328423,0.0754938065
120,0,12,0,1336,3865,246,296,367,0.1234152652,0.0452781371,0.0103492885,0.0183699871,0.1115135834,0.0222509702,0.0155239327,0.0727037516,0.1565329884,0.0031047865,0.003622251,0.0152652005,0.0100905563,0.0173350582,0.0556274256,0.0949547219
121,0,11,0.09,1146,3889,257,323,422,0.1398817177,0.0514271021,0.0020570841,0.036256107,0.136538956,0.0146567241,0.0077140653,0.0894831576,0.1797377218,0.0030856261,0.012085369,0.0079712008,0.0105425559,0.0215993829,0.0534841862,0.1041398817
122,0,13,0,1051,2262,257,330,420,0.1458885942,0.0344827586,0.0083996463,0.0371352785,0.142351901,0.0132625995,0.0035366932,0.1069849691,0.1215738285,0.0079575597,0.0066312997,0.0022104332,0.0092838196,0.023872679,0.042882405,0.1202475685
123,0,10,0,982,3190,271,351,351,0.1351097179,0.0423197492,0.0078369906,0.0072100313,0.0902821317,0.0228840125,0.0141065831,0.1231974922,0.1018808777,0.0043887147,0.0040752351,0.0244514107,0.0103448276,0.0203761755,0.0501567398,0.1460815047
124,0,12,0,1129,3449,233,300,313,0.0959698463,0.0313134242,0.0037692085,0.0136271383,0.0736445346,0.0063786605,0.0066685996,0.0919106988,0.1200347927,0.0075384169,0.0063786605,0.0173963468,0.0066685996,0.0275442157,0.0350826326,0.0982893592
125,0,13,0,1221,3642,265,324,394,0.1109280615,0.039538715,0.0030203185,0.0280065898,0.124656782,0.0082372323,0.0074135091,0.0862163646,0.1691378364,0.0123558484,0.004667765,0.0043931906,0.0063152114,0.0266337177,0.0425590335,0.0944535969
126,0,14,0.07,1800,6289,245,327,434,0.1278422643,0.0486563842,0.0052472571,0.0430911115,0.1461281603,0.0109715376,0.0111305454,0.1224359994,0.1887422484,0.006837335,0.0047702337,0.0012720623,0.011448561,0.0232151375,0.0539036413,0.133407537
127,0,12,0,1610,6056,273,328,393,0.1547225892,0.0397952444,0.0168428005,0.0155217966,0.089993395,0.0341809775,0.0146961691,0.0795904888,0.1309445178,0.0052840159,0.0047886394,0.0118890357,0.0047886394,0.0120541612,0.0566380449,0.1137714663
128,0,22,0.05,2517,9397,289,321,408,0.1146110461,0.0529956369,0.0052144301,0.0185165478,0.1285516654,0.0194743003,0.0077684367,0.0478876237,0.0482068745,0.0118122805,0.0044695115,0.0050015963,0.0103224433,0.0262849846,0.058210067,0.067361924
129,0,11,0,1334,4266,245,316,394,0.117440225,0.0428973277,0.0049226442,0.0321143929,0.1282231599,0.0039849977,0.0065635256,0.0956399437,0.1973745898,0.0072667604,0.0100797,0.0117205813,0.0053914674,0.0250820441,0.0478199719,0.0996249414
130,0,10,0.1,1286,4553,264,362,379,0.157698221,0.0344827586,0.0096639578,0.0204260927,0.0918075994,0.043927081,0.0230617175,0.1475949923,0.126290358,0.0125192181,0.0090050516,0.010322864,0.0074676038,0.0074676038,0.0441467165,0.1915220734
131,0,15,0.07,1472,5013,254,359,494,0.1591861161,0.0464791542,0.0037901456,0.061839218,0.1924995013,0.0011968881,0.0047875524,0.157989228,0.280470776,0.0081787353,0.0111709555,0.0023937762,0.0107719928,0.0245362059,0.0502692998,0.1591861161
132,0,14,0.07,1496,5053,281,343,378,0.1539679398,0.043538492,0.0102909163,0.0106867208,0.079556699,0.050267168,0.0182070057,0.0932119533,0.1403126855,0.0059370671,0.004155947,0.0087076984,0.0059370671,0.0146447655,0.0538294083,0.1434791213
133,0,18,0.33,1691,4471,295,362,446,0.1084768508,0.0514426303,0.0073808991,0.0281816149,0.1505256095,0.0029076269,0.0031312905,0.1066875419,0.0603891747,0.0178930888,0.0029076269,0.0029076269,0.0087228808,0.0270632968,0.0588235294,0.1095951689
134,0,18,0.11,2000,7232,291,363,510,0.1732577434,0.0555862832,0.0087112832,0.0486725664,0.1667588496,0.0250276549,0.0116150442,0.1096515487,0.1852876106,0.0045630531,0.0082964602,0.0040099558,0.0085730088,0.0236449115,0.0642975664,0.1346792035
135,0,13,0.31,1346,5139,273,328,361,0.127651294,0.0498151391,0.0044755789,0.0097295194,0.0873710839,0.0140105079,0.0132321463,0.0817279626,0.0928196147,0.0021404943,0.0054485308,0.0163455925,0.0089511578,0.0268534734,0.054290718,0.0957384705
136,0,14,0.07,1694,5710,253,345,481,0.1605954466,0.0521891419,0.0050788091,0.0551663748,0.1718038529,0.0129597198,0.0101576182,0.1294220665,0.2409807356,0.0131348511,0.0136602452,0.0015761821,0.007530648,0.0173380035,0.057267951,0.1423817863
137,0,16,0.12,1689,5536,261,355,439,0.1300578035,0.0415462428,0.0036127168,0.0433526012,0.1593208092,0.0028901734,0.0039739884,0.1501083815,0.2050216763,0.0117413295,0.0027095376,0.0007225434,0.0113800578,0.026734104,0.0451589595,0.1529985549
138,0,13,0.08,1352,4250,262,314,350,0.1272941176,0.0381176471,0.0082352941,0.0112941176,0.1030588235,0.0228235294,0.0112941176,0.0729411765,0.1032941176,0.0009411765,0.0054117647,0.0134117647,0.0035294118,0.0195294118,0.0463529412,0.0957647059
139,0,12,0,1219,3045,251,334,413,0.1274220033,0.0505747126,0.0085385878,0.0315270936,0.134318555,0.0108374384,0.0095238095,0.1142857143,0.1658456486,0.0167487685,0.016091954,0.0019704433,0.0105090312,0.0210180624,0.0591133005,0.1251231527
140,0,17,0.06,2213,8180,290,377,376,0.1661369193,0.0338630807,0.0160146699,0.006601467,0.0706601467,0.0682151589,0.0314180929,0.1380195599,0.1108801956,0.0028117359,0.0046454768,0.0179706601,0.0062347188,0.0075794621,0.0498777506,0.2062347188
141,0,15,0,1688,5952,277,308,370,0.1265120968,0.044186828,0.0094086022,0.0100806452,0.1001344086,0.0399865591,0.0208333333,0.0435147849,0.1160954301,0.0052083333,0.0038642473,0.0053763441,0.0063844086,0.0225134409,0.0535954301,0.0835013441
142,0,10,0.1,924,3312,272,333,442,0.1419082126,0.0603864734,0.0075483092,0.0314009662,0.134057971,0.0292874396,0.014794686,0.0923913043,0.1678743961,0.009057971,0.0039251208,0.0018115942,0.0105676329,0.0307971014,0.0679347826,0.121678744
143,0,16,0.19,1886,6652,264,331,441,0.1392062538,0.0482561636,0.0133794348,0.0339747444,0.1262778112,0.0111244738,0.0076668671,0.0977149729,0.1599518942,0.0109741431,0.0061635598,0.0076668671,0.0064642213,0.0147324113,0.0616355983,0.1088394468
144,0,19,0.32,2328,8684,259,311,342,0.1359972363,0.036043298,0.0099032704,0.0090971902,0.0743896822,0.0747351451,0.022915707,0.0711653616,0.1315062183,0.0017273146,0.0073698756,0.022915707,0.0069092584,0.0122063565,0.0459465684,0.1459005067
145,0,13,0,1038,2004,250,370,319,0.1636726547,0.0364271457,0.0074850299,0.005988024,0.0668662675,0.0768463074,0.0304391218,0.1786427146,0.1606786427,0.003493014,0.0154690619,0.0144710579,0.00499002,0.0134730539,0.0439121756,0.255489022
146,0,13,0.08,740,1950,235,319,309,0.0676923077,0.0338461538,0.0061538462,0.0092307692,0.0866666667,0.0015384615,0.0087179487,0.1235897436,0.1815384615,0.0179487179,0.0035897436,0.0143589744,0.0071794872,0.0343589744,0.04,0.1251282051
147,0,12,0,1010,2733,264,387,427,0.1361141603,0.0512257592,0.0032930845,0.0351262349,0.1309915843,0.0095133553,0.006586169,0.1968532748,0.2235638492,0.018294914,0.0069520673,0.0047566776,0.0062202708,0.0212221003,0.0545188438,0.2063666301
148,0,18,0,2017,6964,275,333,395,0.1344055141,0.0478173464,0.0066053992,0.0198161976,0.1112866169,0.0472429638,0.0199597932,0.0873061459,0.1158816772,0.0054566341,0.0037334865,0.0053130385,0.0087593337,0.0211085583,0.0544227455,0.1345491097
149,0,16,0.31,1941,6707,257,311,367,0.0987028478,0.0424929178,0.0073057999,0.017593559,0.1027284926,0.0058148203,0.007156702,0.0778291337,0.1692261816,0.0181899508,0.0041747428,0.0144625019,0.007156702,0.0259430446,0.0497987178,0.0836439541
150,1,19,0.95,2469,9315,328,393,429,0.1528717123,0.0477724101,0.0120236178,0.0098765432,0.1089640365,0.0378958669,0.0200751476,0.1092860977,0.110359635,0.0154589372,0.0026838433,0.0137412775,0.0068706388,0.0231884058,0.0597960279,0.1471819646
151,0,11,0,938,2850,260,327,396,0.1301754386,0.041754386,0.0133333333,0.0224561404,0.1228070175,0.0080701754,0.0073684211,0.0940350877,0.1364912281,0.0063157895,0.0094736842,0.0154385965,0.0098245614,0.0263157895,0.0550877193,0.1021052632
152,0,10,0,738,2012,277,327,438,0.1222664016,0.0536779324,0.0024850895,0.0342942346,0.143638171,0.0059642147,0.0054671968,0.069582505,0.1222664016,0.004473161,0.00944334,0.0009940358,0.0084493042,0.0263419483,0.0561630219,0.0755467197
153,1,19,0.58,2295,7971,262,335,439,0.1285911429,0.046543721,0.003889098,0.0406473466,0.1536820976,0.0048927362,0.0052691005,0.106385648,0.1250784092,0.013298206,0.0085309246,0.0041400075,0.0124200226,0.0225818592,0.050432819,0.1112783841
154,0,16,0.31,2189,8422,259,306,464,0.1389218713,0.0512942294,0.006293042,0.0470197103,0.1715744479,0.0274281643,0.0078366184,0.0625742104,0.1646877226,0.0102113512,0.0106862978,0.0011873664,0.0124673474,0.0156732368,0.0575872714,0.0900023747
155,0,15,0.07,1651,5606,299,369,464,0.1270067785,0.0495897253,0.0030324652,0.0363895826,0.1587584731,0.0037459864,0.004637888,0.114520157,0.1182661434,0.0115947199,0.002318944,0.0005351409,0.0096325366,0.0367463432,0.0526221905,0.1182661434
156,0,10,0.1,859,2786,225,252,319,0.0768126346,0.0312275664,0.0043072505,0.0179468772,0.0904522613,0.0007178751,0.0035893754,0.036252692,0.1543431443,0.0089734386,0.0032304379,0.0035893754,0.0086145011,0.0279971285,0.0355348169,0.0369705671
157,0,12,0.25,1405,5066,302,367,447,0.1362021319,0.0635609949,0.0023687327,0.0256612712,0.1450848796,0.0035530991,0.0015791552,0.0941571259,0.1138965653,0.0136202132,0.0122384524,0,0.0076983814,0.0307935255,0.0659297276,0.097710225
158,0,12,0.25,1422,5554,283,334,358,0.1317969031,0.0437522506,0.0100828232,0.0037810587,0.0767014764,0.0216060497,0.0133237306,0.0763413756,0.055635578,0.0050414116,0.0032409075,0.0054015124,0.0055815628,0.0223262514,0.0538350738,0.0979474253
159,0,17,0.24,2089,6705,271,374,488,0.1560029828,0.0359433259,0.0061148397,0.0562266965,0.1645041014,0.0064131245,0.0044742729,0.1555555556,0.1627143922,0.0167039523,0.0134228188,0.0025354213,0.0082028337,0.0207307979,0.0420581655,0.1619686801
160,0,12,0,418,1026,220,293,297,0.0955165692,0.0380116959,0.0019493177,0.0116959064,0.0984405458,0.0029239766,0.0058479532,0.1003898635,0.2134502924,0.0009746589,0.0068226121,0.0253411306,0.0107212476,0.0204678363,0.0399610136,0.1033138402
161,0,10,0,631,1519,252,298,418,0.125082291,0.0467412772,0.0052666228,0.0362080316,0.1296905859,0.0098749177,0.0072416063,0.0592495063,0.1915734036,0.0032916392,0.008558262,0.0046082949,0.0072416063,0.0223831468,0.0520078999,0.069124424
162,0,16,0.12,1854,6822,276,321,476,0.1322192905,0.0511580182,0.0041043682,0.0469070654,0.1619759601,0.0048372911,0.0063031369,0.062005277,0.1566989153,0.0093814131,0.0087950748,0.0011726766,0.0104075051,0.0328349458,0.0552623864,0.0668425682
163,0,12,0,1289,4451,276,316,377,0.1103122894,0.0429117052,0.0065153898,0.0148281285,0.1166030106,0.005841384,0.0067400584,0.0570658279,0.0912154572,0.0074140643,0.0049427095,0.0049427095,0.0080880701,0.0359469782,0.049427095,0.0629072119
164,0,11,0,1105,3244,252,333,341,0.1100493218,0.0400739827,0.0080147965,0.0107891492,0.0878545006,0.0036991369,0.0036991369,0.1202219482,0.1051171393,0.0077065351,0.0046239211,0.0126387176,0.0095561036,0.0181874229,0.0480887793,0.1239210851
165,0,17,0.24,2006,7310,285,347,443,0.1482900137,0.0596443228,0.0082079343,0.0272229822,0.1335157319,0.0752393981,0.0244870041,0.0908344733,0.1283173735,0.0113543092,0.0076607387,0.004377565,0.0097127223,0.0228454172,0.0678522572,0.1660738714
166,0,11,0,1100,3174,273,340,371,0.1505986137,0.0400126024,0.0100819156,0.0126023945,0.086326402,0.0671077505,0.0198487713,0.1005040958,0.193131695,0.0044108381,0.0040957782,0.0103969754,0.0056710775,0.0138626339,0.050094518,0.1676118463
167,1,17,0.41,2124,7927,297,350,499,0.142676927,0.0526050208,0.0034060805,0.0478112779,0.1721962912,0.0179134603,0.0100920903,0.0741768639,0.1474706699,0.0194272739,0.0128674152,0.0005046045,0.0093351835,0.0275009461,0.0560111013,0.0920903242
168,0,18,0,1329,4069,245,301,343,0.0965839273,0.0466945195,0.0036864094,0.0144998771,0.1071516343,0.0014745638,0.0054067338,0.0786434013,0.1105922831,0.0022118457,0.0058982551,0.0117965102,0.0105677071,0.0289997542,0.050380929,0.0801179651
169,0,12,0.08,829,2261,276,340,481,0.1415302963,0.0424590889,0.0114993366,0.0464396285,0.1654135338,0.0053073861,0.0044228218,0.0937638213,0.173374613,0.0084033613,0.007518797,0.0026536931,0.0088456435,0.0322865989,0.0539584255,0.0990712074
170,0,17,0.35,2073,7162,261,354,445,0.1364144094,0.0457972633,0.0029321419,0.0441217537,0.1590337894,0.0033510193,0.0040491483,0.1413013125,0.1724378665,0.0163362189,0.0086567998,0.0036302709,0.0114493158,0.0258307735,0.0487294052,0.1446523318
171,0,17,0.06,2175,7571,279,334,415,0.1204596487,0.0517765157,0.0055474838,0.0244353454,0.1283846255,0.0052833179,0.0046229032,0.0834764232,0.1223088099,0.0130762119,0.0035662396,0.002509576,0.0073966451,0.0219257694,0.0573239995,0.0887597411
172,0,11,0,915,2113,217,296,288,0.1121628017,0.0354945575,0.008045433,0.0066256507,0.0899195457,0.0089919546,0.0085186938,0.1126360625,0.2229058211,0.020350213,0.0018930431,0.0160908661,0.0056791292,0.014197823,0.0435399905,0.121628017
173,0,10,0,502,1495,238,294,365,0.0903010033,0.0327759197,0.0060200669,0.0274247492,0.1197324415,0.0026755853,0.0046822742,0.0769230769,0.1618729097,0.0113712375,0.0053511706,0.0120401338,0.0086956522,0.037458194,0.0387959866,0.0795986622
174,0,10,0.1,969,3054,265,315,383,0.1211525868,0.0435494434,0.0157170923,0.0144073346,0.105108055,0.0068762279,0.0019646365,0.0723641126,0.1552062868,0.0042567125,0.0045841519,0.0140798952,0.0081859856,0.0291421087,0.0592665357,0.0792403405
175,0,14,0.14,1617,5396,296,366,430,0.1482579689,0.0635656042,0.0038917717,0.0207561156,0.1347294292,0.011675315,0.0068569311,0.1043365456,0.128613788,0.0033358043,0.0124166049,0.0094514455,0.0109340252,0.0283543365,0.0674573758,0.1160118606
176,0,13,0,905,1964,264,338,408,0.1262729124,0.0412423625,0.0040733198,0.0315682281,0.1446028513,0.0096741344,0.0061099796,0.1130346232,0.2296334012,0.0106924644,0.0025458248,0.0020366599,0.0081466395,0.0295315682,0.0453156823,0.1227087576
177,0,10,0,1272,4813,256,308,313,0.1138583004,0.0311655932,0.0047787243,0.0056098068,0.0631622689,0.0313733638,0.012050696,0.0758362768,0.0752129649,0.0037398712,0.0022854768,0.006025348,0.0049864949,0.0159983378,0.0359443175,0.1072096406
178,0,18,0.22,1994,6847,267,379,476,0.1632831897,0.0484883891,0.0056959252,0.049656784,0.1723382503,0.0112458011,0.0089090112,0.1843142982,0.2104571345,0.0185482693,0.0035051848,0.0013144443,0.0121220973,0.0254125895,0.0541843143,0.1955600993
179,0,15,0.4,1976,7173,303,384,497,0.1653422557,0.0613411404,0.0065523491,0.0395929179,0.1679910777,0.0093405827,0.0066917608,0.1306287467,0.1658999024,0.0216088108,0.0082252893,0.0018123519,0.01408058,0.0139411683,0.0678934895,0.1399693294
180,0,17,0.06,2108,7379,258,312,367,0.1267109364,0.0491936577,0.0074535845,0.014907169,0.0979807562,0.0313050549,0.0135519718,0.0765686407,0.1917604011,0.0046076704,0.0060983873,0.0153137281,0.0084022225,0.0295432985,0.0566472422,0.1078736956
181,1,18,0.67,2433,9454,317,359,475,0.1497778718,0.0465411466,0.0175587053,0.02538608,0.1380368098,0.0087793527,0.0048656653,0.0656864819,0.1301036598,0.0176644806,0.0037021367,0.003807912,0.006981172,0.0290882166,0.0640998519,0.0744658346
182,0,12,0,1362,4648,274,328,442,0.1277969019,0.0413080895,0.0122633391,0.0342082616,0.1467297762,0.019363167,0.0122633391,0.0815404475,0.2452667814,0.0098967298,0.0045180723,0.0036574871,0.0101118761,0.0264629948,0.0535714286,0.1009036145
183,0,10,0,870,2328,277,329,341,0.1348797251,0.0365120275,0.0103092784,0.0021477663,0.0803264605,0.0304982818,0.0171821306,0.0725945017,0.125,0.0030068729,0.008161512,0.0111683849,0.0060137457,0.0283505155,0.0468213058,0.1030927835
184,0,12,0,892,1834,238,304,304,0.1368593239,0.0288985823,0.0136314068,0.0032715376,0.0681570338,0.0119956379,0.0103598691,0.0834242094,0.1428571429,0.0027262814,0.0114503817,0.0147219193,0.0021810251,0.0103598691,0.0425299891,0.0954198473
185,0,14,0.43,1841,6503,266,359,489,0.1493157004,0.0435183761,0.0032292788,0.0575119176,0.1782254344,0.0029217284,0.0041519299,0.1462401968,0.135322159,0.0089189605,0.0044594802,0.0024604029,0.0092265108,0.0279870829,0.0467476549,0.1491619253
186,0,10,0.3,1004,3422,243,322,451,0.1405610754,0.0412039743,0.0073056692,0.0505552309,0.1519579193,0.0151957919,0.0090590298,0.1119228521,0.2635885447,0.0160724722,0.0067212157,0.0029222677,0.0073056692,0.023962595,0.0485096435,0.1271186441
187,0,13,0,992,2769,289,338,460,0.1217045865,0.055976887,0.0043336945,0.0353918382,0.152401589,0.010473095,0.0075839653,0.0613940051,0.1603466956,0.0039725533,0.0176959191,0.0007222824,0.0093896714,0.0288912965,0.0603105814,0.0718671
